# fesc_ion	fesc_lya
5.452133175442046981e-02 9.967619047619047379e-01
4.069552384275117521e-03 7.999841320215804741e-01
7.716799454359975739e-03 8.096422268570512282e-01
5.237955768438626834e-04 3.004765073613344106e-02
5.604412924391657209e-04 6.094469357249626684e-01
7.032542638369844445e-02 8.410192147034252219e-01
1.772991550601341060e-02 3.194654411320070331e-01
4.243288929265225939e-01 8.127014829142488184e-01
5.135376529174751417e-03 8.520186995325116364e-01
2.975508259154742083e-02 9.556190476190475902e-01
1.525386702964637575e-01 7.529113168109883292e-01
1.425932725777943541e-02 5.225006327512021764e-01
2.404058841803127355e-03 8.091289647399774188e-01
1.540204299467752003e-01 9.070040668775417592e-01
5.720966326193482887e-02 7.522414823670053874e-01
1.488233283739585217e-02 9.831904761904761703e-01
1.073255603295781950e-02 1.558544646336359196e-01
2.661454312968574917e-02 8.963082148922857373e-01
4.469997931097036137e-02 4.224933902786252027e-01
1.556958272640197091e-03 7.490747594374537188e-01
3.265560760041800320e-02 6.333086236718556972e-01
3.461163456323263204e-03 4.527208523224579562e-01
1.102994806454862635e-02 7.378093425098842806e-01
8.711402029570563046e-03 5.163523274478331038e-01
5.712262573947080035e-03 9.445714285714286174e-01
1.887833220755148755e-03 7.691841067637246177e-01
2.020903923864210503e-03 8.519806599372296008e-01
1.077317710636747049e-02 6.864487249050461593e-01
5.685011565449264725e-02 8.533831394855251329e-01
1.507972207091629047e-01 9.387544550740949401e-01
1.205185730100747157e-02 8.991878190397670223e-02
1.702389770631400345e-02 4.817240258232315941e-01
1.721236701041040373e-01 9.898095238095238058e-01
9.405539219387802283e-03 4.243293471234647618e-01
3.475746914191316008e-03 3.039937398562485571e-01
4.860683827326643149e-03 1.034002179855986608e-01
2.637928152757845063e-02 7.597792765174739005e-01
8.693800472867543525e-03 5.841742203979248815e-01
3.354885889465526044e-02 9.714285714285714191e-01
9.181149553589165388e-03 1.761006289308175987e-01
5.511667058876747703e-03 7.288780417773311759e-01
2.071636361263499287e-02 8.152094938241705169e-01
8.419039312503295500e-03 7.583190009721080260e-01
1.805860993310293844e-02 9.875238095238094704e-01
7.998168028506263266e-03 5.720969089390142148e-01
2.072312473162964130e-02 6.456160313547000262e-01
6.373832365893231794e-03 3.215533500293726865e-01
2.014641438602329110e-02 7.390012321519170424e-01
5.252805072329691863e-03 3.858739613206853547e-01
7.586815502850911309e-04 9.240952380952380807e-01
1.965268083854566916e-02 2.864696312364425346e-01
4.960614756449518298e-02 8.730057724648879747e-01
7.666742139544370505e-02 9.562857142857142945e-01
2.729070013239492942e-02 8.907249466950959427e-01
4.869477072539345197e-02 8.037181839942552086e-01
2.328742384563165999e-02 9.241487496539633195e-01
2.678851941938164005e-01 9.837142857142857633e-01
9.980463045123175343e-04 3.199447683338447201e-01
5.392078490224157944e-03 8.781127129750982974e-01
1.325656972187949298e-02 4.302593659942363091e-01
5.256968585400774397e-04 4.925310674842160730e-02
7.614565153814601903e-03 9.660952380952381180e-01
1.405833455205773019e-01 9.826666666666666883e-01
2.254971127973124101e-01 8.732945163813331524e-01
9.961976154680954668e-03 1.258544288879460682e-01
1.645626819096948079e-01 9.179036100421477107e-01
1.086049556050686267e-02 3.270116756074471498e-01
2.735353497539089185e-03 9.340952380952380896e-01
3.280170542888241614e-02 5.501948017291988791e-01
1.743755215041758316e-02 9.072332730560578318e-01
1.387968188230017351e-02 5.026537468958465205e-01
9.446883485074044837e-03 2.337780945804468491e-01
1.578472257397699197e-02 3.361427212802938214e-01
5.179397938489246900e-03 6.061654045674079727e-01
8.818935660000722446e-04 8.131007188433890809e-01
4.820906618153093098e-02 7.708879730236043448e-01
7.857373764002398633e-03 7.673605834979486673e-01
4.949114075805934737e-02 6.341811414392060087e-01
8.851759382148306765e-02 5.886626244136826669e-01
4.685461352087402082e-02 9.530476190476190324e-01
1.399719334078360633e-01 9.404471162878076385e-01
2.090306689503558524e-03 8.290759753593429648e-01
1.614964119184702672e-03 3.265072228309467278e-02
4.631326073565884133e-03 2.167129772563548551e-01
7.786609099961682053e-03 6.811023622047244208e-01
6.727441594102514383e-03 6.132649370293643404e-02
1.282985142814959366e-02 4.496479025359657600e-01
7.219591076214547723e-03 3.291419183621888123e-01
4.402861281407047180e-04 6.999655053466712351e-01
3.149884268690444911e-02 8.286113164161944544e-01
3.312940255260189010e-02 9.227582397348554899e-01
3.658823224459703061e-04 4.264048858466205072e-01
3.945163925433124892e-03 4.139292720961819105e-01
1.208378519415058243e-03 2.248248961959485037e-01
4.852610695952015891e-03 8.667815596725548799e-01
4.266379991439421711e-03 7.711264927359854360e-01
3.976049420933380069e-02 7.316229460939751572e-01
2.010279338742355579e-02 4.855305466237941903e-01
3.244580282092317605e-05 9.566751456470008741e-02
9.423689176350488750e-02 9.335322084459773961e-01
2.703925039055704669e-03 2.190244618190202719e-01
6.139386846197013997e-02 2.062369393988104926e-01
3.852554471729988106e-02 1.461000923462847934e-01
8.246713436933594474e-03 9.442857142857142838e-01
1.719568583908754559e-03 6.645030159979019579e-01
1.516487377927835389e-01 9.469847581179589024e-01
1.257969140715281542e-02 5.178034102306920961e-01
1.308616525977346623e-01 9.731428571428571983e-01
4.475798536929130947e-03 9.210476190476190039e-01
3.087098083561293574e-02 4.714727207892547289e-01
1.733980363806303859e-03 2.800305630830387041e-02
3.206423724976965525e-03 2.887351339335333944e-01
4.006646496792906631e-02 9.547619047619048116e-01
6.299859797220431698e-03 9.275238095238095282e-01
6.834757579387006066e-02 7.762511513662879725e-01
1.365035761185516561e-02 5.092716214211541192e-01
2.733967291285924195e-01 9.969523809523809232e-01
7.665703402166755900e-03 6.587688422285530032e-02
9.992663051098383924e-04 6.202048382952167482e-02
1.235065824159785053e-01 8.077200288299831721e-01
1.352410629976947415e-02 9.314285714285713835e-01
2.270007620399432016e-03 1.195168810983507496e-01
1.368807316416689930e-04 6.112238805970149347e-01
4.207016539983706588e-02 4.741627450084525131e-01
1.626363281121606490e-03 9.497556035052182044e-02
8.715425837231107527e-04 7.565041866028707762e-01
5.571265128516996248e-03 7.842220143436233748e-01
5.836299713524014526e-02 8.622287037831345424e-01
3.109203197242785960e-02 9.478821188287690491e-01
9.736786472423779315e-02 9.087452471482889704e-01
2.790942908606381181e-02 9.736190476190476062e-01
9.045819797305207355e-02 9.824761904761905029e-01
3.159472060497828944e-02 8.019085487077535213e-01
9.122279292804909290e-03 6.106787980366334967e-01
1.052784760202671310e-02 2.163453650533223860e-01
2.038704469356690183e-02 3.962654042681094113e-01
6.992426603789341812e-03 6.080676096859266577e-01
5.611357457432107620e-02 8.340214698596201126e-01
1.188821395255789613e-04 5.547425474254742417e-01
1.816979040329227968e-02 9.177142857142857046e-01
9.028388631591306723e-02 9.612380952380952248e-01
6.163793097433323438e-03 4.002745262515727820e-01
5.191806299650585793e-03 8.023413235645456831e-01
5.818266735411242209e-03 1.225894109396914455e-01
7.167561164129684047e-03 2.305112795052695895e-01
3.261342554875241301e-02 9.641904761904761534e-01
5.009105128924207923e-03 8.900630494627475020e-01
1.351002916158598743e-01 4.681360372160245920e-01
8.764632088374576385e-03 1.447889226612630864e-01
7.027017873642017742e-02 5.981764206955046959e-01
2.947442236066494248e-02 7.894860361417507244e-01
1.201743349101309921e-01 9.399047619047619095e-01
1.567400449934515383e-01 9.956190476190476257e-01
9.224979129092753969e-04 6.044828803388634375e-01
5.553555116494555272e-02 9.036383285302593826e-01
1.670120705955510177e-03 3.467984144162605809e-02
5.428253825536717182e-04 5.968613775065387816e-01
5.788176400811276961e-02 7.931902178186679420e-01
1.776835161996657628e-02 8.955343613512790624e-01
5.368062071197706592e-02 9.399999999999999467e-01
1.664798388907678950e-01 9.658095238095237844e-01
4.393927009852003490e-03 2.390640668523676959e-01
4.622845355105734133e-02 5.383445237096097236e-01
7.574280739959572423e-04 3.418733946743830465e-01
5.518219064622954112e-03 4.226665031276830575e-01
2.790914467280083619e-02 6.956967213114754189e-01
1.751616855570880399e-02 9.203809523809524107e-01
7.477373529608966063e-02 9.467619047619048045e-01
7.894165570965347781e-03 6.940298507462686617e-01
1.919604023294871125e-03 5.681149769713113029e-01
5.904758873734037780e-03 9.327619047619047921e-01
1.429858362201039124e-02 9.217142857142857082e-01
1.173769564478219403e-02 7.194689008804316943e-01
3.383131568824826159e-04 6.053730159604348710e-02
1.003895194761618426e-02 2.458004566932694146e-01
1.231513574268280724e-02 2.112846865364851057e-01
1.106370114308953372e-02 6.093620054651300855e-01
1.616425647997890569e-02 8.959485989648402482e-01
1.321449653769688273e-03 2.764847840314136329e-01
1.574187769797790945e-02 2.340106338385509743e-01
2.578747543690733651e-03 5.072966380803204528e-02
5.497690015118413855e-03 8.736993948291608969e-02
4.194137803500982455e-03 1.890231785088432315e-01
5.884849372636204168e-03 5.407797681770284415e-01
1.859140594471621888e-01 9.927619047619047343e-01
4.259343561397658899e-04 3.514434102252799175e-01
2.107911004511193575e-03 8.953933885770293255e-01
9.156000415879371468e-02 8.273026315789473450e-01
1.774096954843679998e-03 1.286507026263047637e-01
7.929946274569976998e-04 3.545747157923572201e-01
7.658873946975959524e-02 8.889085754783840887e-01
3.729371841648740707e-03 3.965390136965040724e-01
4.586670254452518969e-01 9.985714285714285543e-01
3.318476258257116972e-03 5.468449197860962840e-01
2.017994412356889644e-02 3.537149072122900972e-01
9.582951982727173218e-03 7.205580341335598993e-01
1.137979659510742446e-02 1.494540678105245879e-01
8.960926977609087740e-02 8.597300529642918354e-01
4.693356015321659136e-02 8.992560724209016643e-01
1.720225872496159575e-02 3.880102705317605150e-01
5.606708904880554345e-03 9.909523809523809179e-01
2.673108665536823129e-03 6.322894834175810663e-01
3.480740704160260879e-03 2.995140419280103994e-01
1.096537504098506616e-01 5.506487958562503726e-01
4.266276344429787912e-03 8.591585428424832749e-01
5.493677339984169919e-03 7.091744396491717062e-01
1.485275902159492734e-02 7.201674018776156316e-01
6.037488736747873355e-03 4.228601012425218797e-01
7.076701324588791087e-02 3.394990996889834522e-01
1.729429550149533534e-01 5.953343342187319420e-01
2.451661427788505085e-02 8.864459161147902888e-01
2.785979370565413657e-02 5.846189006970632374e-01
5.817290191497253302e-04 3.223494402206456000e-02
1.299961160396776241e-02 8.168149089368911264e-01
2.021565350558215610e-02 8.377972465581977612e-01
1.876725738508948750e-03 9.079916182840673533e-02
1.015704685068547983e-03 1.113181997611540491e-02
4.580973124746697683e-03 2.044517083041481886e-01
3.022472581942317257e-03 5.552911912615584589e-01
9.583652881354433675e-03 7.855036473692379451e-01
2.272789301550476038e-01 9.952380952380952550e-01
1.537763195651099856e-03 8.769848194032454636e-01
3.820673229281125460e-02 8.273251028806584140e-01
1.781341876055562599e-03 3.196659757892523768e-01
4.939243288300237261e-03 3.516337259599388032e-01
6.736704402930929550e-03 2.238792849147168418e-02
4.538249486797867917e-03 5.120036010803240556e-01
2.132299232657932156e-02 9.239047619047618953e-01
1.089329248016491919e-01 9.814285714285714279e-01
1.721964108919884703e-02 4.561004458193066990e-01
2.180516459283454115e-03 6.626575765371751636e-01
4.014699265013282892e-02 9.934285714285714386e-01
3.835991058202978948e-02 9.736190476190476062e-01
3.698664846329636352e-02 9.124147339699864023e-01
3.199406864675554546e-02 9.922380952380952523e-01
7.877529545611079622e-04 1.663868502262515758e-01
3.341731347425113546e-02 9.523809523809523281e-01
4.539918465796694176e-03 6.709664615995236669e-01
1.657453219535648739e-02 7.950800283844515759e-01
3.802126849164943340e-02 2.371936372118426117e-01
1.294711205402815091e-01 8.913101485368674082e-01
2.504740861562030907e-01 9.556190476190475902e-01
2.771441923246505123e-02 8.330719062164616551e-01
1.436131296101877397e-01 9.963809523809523672e-01
6.003401026964143294e-02 8.130238555770470388e-01
4.009062460559246859e-03 8.323397913561847439e-01
1.874100320262463430e-04 9.863809523809523583e-01
3.520460775714089746e-03 6.606190661984653323e-01
2.453852747536182932e-01 9.595238095238095566e-01
8.349905033592536219e-03 8.851649320867878146e-01
2.734847765350476457e-03 4.312954507018433858e-01
1.493193101400712560e-03 4.082338152105594031e-01
7.057100254389639393e-02 9.919047619047619557e-01
2.454297118517313470e-01 8.316815328708292432e-01
1.331703665955393662e-02 3.397544178794179026e-01
1.677650778226906026e-03 2.413873971060716273e-01
7.902972502864921006e-03 4.073795776318911432e-01
4.062231856248251470e-03 6.831416851590343953e-01
7.402573759598809165e-03 3.867574952277575973e-01
1.771799903450017033e-01 9.348090034556831851e-01
2.115874654896072495e-03 2.191591106019352697e-02
6.376753663748785383e-02 9.619999999999999662e-01
1.051830650408612650e-01 9.489611991272175473e-01
4.803971569030656558e-03 2.798602640894765764e-02
3.103144358841518086e-03 2.294007490636704172e-01
2.094391096720202572e-01 9.985714285714285543e-01
9.143387380280917215e-03 8.427925665494726548e-01
4.348429666226600807e-03 1.383140283140283089e-01
1.315729020589311016e-02 2.922941909183557896e-01
2.043927231019922446e-03 7.341516245487365033e-01
8.346178613056430551e-02 8.247667376002618678e-01
4.796315606995973230e-03 6.653233669158270525e-01
1.847580528349188761e-02 9.384761904761904638e-01
1.496442917120080138e-02 6.029142823432246390e-01
6.318800857623312929e-03 3.638919534503007314e-01
1.136003404652409683e-02 3.141775010014931091e-01
4.972534960938122285e-03 1.480822431985319709e-01
7.584373291413887275e-02 2.850206292626792925e-01
2.305546209192030072e-01 7.714155181603593592e-01
8.117829079661281061e-03 6.798324356672651447e-01
1.138966792068150762e-02 8.583859409657055295e-01
6.503528779254711713e-03 2.695785615543633967e-02
3.135918868931706488e-02 8.867974549310710941e-01
6.567821491770750586e-03 8.358642436312339052e-01
3.158607849486917674e-04 4.561218512009373310e-02
1.985577100217748581e-01 9.830476190476190590e-01
4.389764317441149366e-01 9.935238095238094758e-01
3.993008125551777282e-02 7.312594778474527102e-01
2.443936031376143028e-02 8.892531230619296068e-01
9.145594779256823945e-03 8.261937914653124659e-01
1.130034982025695557e-02 4.543629141385481796e-01
8.341369663462652739e-02 6.680138191773677958e-01
8.326283458453742278e-04 4.127289881279974648e-01
1.612766140738728649e-01 9.679047619047619344e-01
7.660617925282350860e-02 9.437894935395643170e-01
1.110772882271468011e-02 9.050239018670515057e-01
5.414289513820860072e-02 8.937060446897534538e-01
2.064969686955572467e-02 3.319104201841291957e-01
2.086897347257044358e-02 8.934389744502804209e-01
9.455952400254656783e-04 2.574760476144391519e-01
9.144472949349129187e-02 7.257754010695187663e-01
1.111276783600763070e-03 6.896441739707327712e-02
2.091014001439058800e-01 9.899047619047619540e-01
1.289157644924350359e-02 2.461524024024024093e-01
4.835548707656459478e-05 2.399829021706809395e-01
4.938463017159991017e-03 3.100701861458651232e-01
2.078297859440926629e-04 6.173296143584768858e-01
1.217238118526839039e-02 9.617142857142857437e-01
1.445877728479609894e-02 5.323744715950098350e-01
8.191385513967221893e-03 9.741904761904761623e-01
6.798448095261901136e-02 9.837142857142857633e-01
1.423016608975210817e-01 9.799047619047619451e-01
1.128433603318717837e-01 9.442137058712478659e-01
1.880983670954511106e-04 3.771336671661976170e-01
1.226029477963743244e-03 1.691399539456851439e-02
2.872011051309080257e-02 4.367067185649010086e-01
1.137565668741639426e-02 8.677472195878954686e-01
1.593560564008572322e-01 9.129129129129128772e-01
4.672272216028203022e-03 3.964754319135018745e-01
2.434143151006133536e-03 9.665714285714285259e-01
1.244800394018059364e-01 9.157452252581559371e-01
1.511545910995907931e-04 1.107921993019186577e-02
8.456579848101446195e-02 9.834285714285714297e-01
2.649971041288863918e-03 1.570374968592500586e-01
8.942945305694181661e-04 6.813274690123950483e-01
2.433143595075641305e-02 7.569200925166007510e-01
2.908778534725348520e-03 5.836333504771701319e-01
2.204616703869268640e-02 7.792117465224110973e-01
1.297933557832105581e-02 8.567508752010596917e-02
2.333050406341496130e-01 7.093734617818718835e-01
6.654990915167408039e-02 9.884761904761905082e-01
4.625540329957033431e-02 9.318626082099972230e-01
2.414357057701377752e-03 3.799605757429240782e-01
1.188358829629589525e-01 6.190187029390332718e-01
2.179835563791373068e-02 8.607075713553238305e-01
9.156648435943923192e-03 6.690414935022098719e-01
5.834972712637437678e-03 5.615093511764382983e-01
7.457035412838425303e-02 9.154028868993239199e-01
3.844082788878984691e-01 8.482240782924154177e-01
8.754956962513367122e-03 3.595125685849177022e-01
9.448501811437819489e-03 9.959999999999999964e-01
1.462405066039281420e-04 5.624722345624166842e-01
8.404888271690393389e-03 8.885939297407309256e-01
1.250469561476852676e-01 9.414643327686805785e-01
3.931897500883099750e-02 7.934143473147785564e-01
6.853437227194426884e-03 9.450476190476190252e-01
5.701699326272403195e-02 8.555243206405996892e-01
1.217035565420106734e-02 9.720952380952381233e-01
9.202148130756689082e-02 9.120349313199308527e-01
2.582305320139159643e-02 2.304753913753891659e-01
1.598610873739148616e-03 6.978972768011030281e-01
4.274128631863024878e-03 4.288546720101244492e-01
2.497769996829424938e-03 6.809051955008034174e-01
1.503315903882128726e-03 8.839749801779578364e-01
2.560033913493817148e-02 9.165714285714285925e-01
6.996596016060283203e-03 8.942694369973190893e-01
9.458967188363513897e-05 9.010949560222580867e-01
2.004486534418171984e-02 7.519958604376109079e-01
1.117072973009893867e-02 9.179047619047618900e-01
1.815843807245256722e-02 9.639047619047619309e-01
1.504786443964195586e-02 1.850412490625213124e-01
1.994821811135712337e-03 7.901079981217717929e-01
6.373036364482698168e-02 5.838716989686048020e-01
5.690044929143801833e-03 9.531904761904761436e-01
1.584744990490173921e-01 8.757298474945534039e-01
1.740086301785728415e-03 1.962905718701700095e-02
9.006169847795171546e-02 9.132415930010024940e-01
1.160666987412268952e-01 9.411486646182934956e-01
7.562823758497601301e-02 6.079681615884970913e-01
2.426009179998602286e-02 3.051149997073798747e-01
3.446228943542697931e-02 7.796164553046706081e-01
1.131235451547599842e-03 7.823166023166022720e-01
3.472540731256786861e-01 9.814285714285714279e-01
1.125763797019457835e-02 5.806542583192328966e-01
5.168678993212282025e-02 9.152921442549623032e-01
2.460157651494068037e-03 4.038677238445175233e-01
5.022516820573023032e-03 6.334204955796289838e-01
7.514652406759298039e-04 6.831206451107805222e-01
1.477081791746036321e-02 1.604226268864568650e-01
7.759273952437239011e-03 7.419307726011391546e-01
5.781049259329064383e-02 7.226027397260273988e-01
5.758094651659720169e-03 3.001041930669370306e-01
1.683833065906547828e-03 5.816489665410529142e-01
2.398081084268833922e-03 6.071896983426732231e-01
1.004486967764449054e-02 9.542857142857142927e-01
1.436313262743301768e-03 7.902081546737350637e-01
4.763418953015919818e-03 2.655285786545270588e-01
1.469136170075745597e-03 2.767031118587047755e-01
2.463038735078296702e-03 7.552025061535019290e-01
9.961302560877153753e-03 6.240721428133243487e-01
4.674287644628913677e-03 3.982650750393428862e-01
1.793830186419311246e-01 9.520182787509520184e-01
3.077848308816013567e-01 9.816190476190476133e-01
2.639229227833852012e-02 7.902316844082655223e-01
5.737598148479090571e-04 1.756088409850603826e-01
4.467094085096219580e-03 5.573032489016651603e-01
1.221592113392893225e-01 9.281015472991753779e-01
6.428445162118323402e-04 4.540167921693139680e-02
8.314975686811477973e-02 9.921904761904761783e-01
4.694922897812595780e-03 2.170676405080562699e-01
3.891138064163056354e-02 6.760431317393342798e-01
1.647881588638788058e-02 1.084564311081373245e-01
1.097405891480749112e-03 8.872479660417403879e-01
3.443272017810368735e-01 7.979470983024081754e-01
3.629076405249277021e-03 5.311324697033013020e-01
2.321596106390041491e-36 8.446325316349618806e-01
7.037558013475186426e-03 1.499079241463654733e-01
8.019592517752704292e-03 2.288724928974261164e-01
2.780469174480771233e-03 3.561620439950812789e-01
1.318187511095206266e-01 6.375725791346693594e-01
5.113933059658273134e-02 9.736190476190476062e-01
5.077230979830247605e-03 2.551532033426183732e-01
3.335817723285264963e-02 2.243876910194682883e-01
4.633303350799118994e-03 8.692640692640692945e-01
1.241197220780816679e-02 8.686964795432920994e-01
1.549297715292236380e-02 6.852264291017075015e-01
1.248656296004893237e-03 1.814000238504915041e-01
1.297347298574809578e-02 9.653333333333333766e-01
2.225388593756541349e-03 5.230902247991048304e-01
9.720038547353281261e-04 7.190875099339473497e-02
1.215558163398936485e-02 7.589252301474440632e-01
2.074045317772489974e-02 3.184649509282610480e-01
8.049441975792789514e-03 8.025614509585553558e-01
1.989287630405763355e-03 6.347252747252747351e-01
4.649963310830371004e-03 8.006818362007452894e-01
6.764645885850022189e-02 5.996697853604843198e-01
4.355901141184506664e-02 7.336162865980864201e-01
2.338120846148059127e-03 1.706097698646927008e-01
3.113287266635446013e-02 8.724657771616703972e-01
2.022972141679835190e-01 9.476276162515390178e-01
4.061274048578727980e-03 7.318573185731857000e-01
4.994958947248716828e-03 7.183887667541308808e-01
6.075150159309762946e-03 2.863136894771842189e-01
3.989782439551710358e-02 6.934460887949259744e-01
6.084857081956809854e-02 7.755757900374933289e-01
6.477563710233424574e-03 7.572423085560296974e-01
1.034214474217662327e-01 9.515699333967649887e-01
3.696137979683264962e-01 9.564761904761904798e-01
1.261930297050712149e-02 5.569318980905501038e-01
1.613083976288962398e-02 6.432873274780426254e-01
1.767766204860002702e-02 8.804833201996322689e-01
7.069759700128773472e-02 9.847619047619047272e-01
3.970924576986304896e-03 2.821041912316432643e-01
5.987530680708271456e-03 2.912708322023777052e-01
2.125806449183856501e-04 9.604761904761904834e-01
1.334746266206563413e-02 7.376545467846953308e-01
1.731835351741472465e-03 1.176066329697614682e-01
6.879047332349905175e-02 4.765100671140939381e-01
6.771349478878214284e-03 8.876692927325838811e-01
7.606817369286214547e-02 3.613445378151260434e-01
5.343193584802262593e-03 2.577691655564975370e-01
1.102804913365634798e-01 9.869523809523809144e-01
2.198733641176922344e-03 7.472067039106145003e-01
8.241325763409183824e-03 2.225746817360615137e-01
1.470952916712637767e-02 7.550792587631167674e-01
1.038379462147996819e-02 3.634192932187201297e-01
7.368295011457978196e-03 8.169729590795352103e-02
4.461795629421694406e-04 3.447533983114385303e-01
2.406574703764064599e-02 9.635714285714285232e-01
3.080577681435474487e-04 1.755398580513095885e-01
1.149528962937566567e-01 9.615238095238095584e-01
2.265614414542471526e-03 1.425939046770199892e-02
3.576980492751237473e-02 8.319189255994067222e-01
9.576060296525865448e-03 8.089590512060260696e-01
2.358826731047748357e-02 8.025938892425207305e-01
4.362484725483443959e-02 9.842857142857143193e-01
1.305959073674674287e-02 6.849886232324314816e-02
9.171672181665228851e-02 8.712777008310249593e-01
1.848974243683513749e-02 7.511876484560570111e-01
3.622207869092714527e-01 9.829523809523809108e-01
7.918931254639429915e-03 5.472944752243071725e-02
4.844995390080930608e-03 2.701513779272868288e-02
5.322139402156794014e-03 3.824889867841409496e-01
4.748321165835117999e-03 5.801453603019888217e-01
3.116834387187549793e-01 9.988571428571428878e-01
8.210400231955072847e-02 7.898363479758828687e-01
6.255562393991107029e-02 9.580952380952381109e-01
6.647337229554581284e-02 9.762857142857143122e-01
1.283850238697008261e-01 8.908122503328894659e-01
1.355885646033432902e-02 5.335561841090254998e-01
7.018920641149833418e-03 8.826830287291821675e-02
2.413540960260671456e-02 6.351846106112317702e-01
3.864373019432736783e-02 9.839047619047619486e-01
1.600456139394491883e-02 2.195915642796053280e-01
1.531496125880746351e-02 9.325186941455407830e-01
1.017222192989692547e-02 8.771500916790360147e-01
3.627684320715084208e-03 8.184540671792795985e-01
4.799862640283837460e-03 8.901800762884768403e-01
6.446561457108456947e-03 1.081412582409158329e-01
8.295278968784725732e-03 6.293478927673148426e-01
3.374254328775097133e-03 7.960037908703206933e-01
1.905954677381362095e-01 5.712315923004798179e-01
1.187082163745611790e-01 9.902380952380952506e-01
1.301199109724526445e-02 5.654941557372551442e-01
3.380143870034099836e-04 7.905081218567547308e-02
9.944594057152461759e-04 4.452934898612593284e-01
9.052252930482037122e-03 8.201105511298976136e-01
4.045493516784876877e-03 6.698665263988428098e-01
8.856212634590252767e-04 3.840269966254218348e-01
1.975092711748555399e-02 2.501299560512262876e-01
1.771982225663134951e-03 3.985510053853008605e-01
2.442280921262365498e-02 8.393959619556148333e-01
1.082781538780243497e-01 7.611827713660707095e-01
1.390729067515513069e-02 9.576190476190475920e-01
2.838870584167101432e-02 6.058771672054069635e-01
3.807569954866169004e-02 6.647808557679801833e-01
2.167567868593400782e-02 5.820586092900768005e-01
6.002413894235852747e-03 9.839047619047619486e-01
5.634715618001851639e-02 6.290657862558082236e-01
4.300014794384046657e-02 4.590882655571958959e-01
3.225329147722416079e-01 8.921751487698730276e-01
7.218122835310043783e-03 4.900612341026848728e-01
5.897862027297975235e-02 6.524311808592745399e-01
1.435858672629800699e-14 4.613948526470196265e-01
1.296416067023148898e-02 9.230476190476190057e-01
2.430389879578452247e-02 1.528402552568260409e-01
1.272009846825855883e-01 9.723809523809523458e-01
2.886724733248998646e-03 4.383578789269473308e-01
3.690136884877088380e-02 8.991047448522828667e-01
4.267158086254019267e-02 9.022022471910112751e-01
7.465346715351182938e-02 7.346131722749497106e-01
5.058672635225654191e-02 7.283977264551406705e-01
4.818748997137908135e-02 2.397951052931132643e-01
2.051723646566820658e-02 7.325090909090908875e-01
1.383383073411932791e-02 9.520952380952381056e-01
2.341747629999071500e-03 2.515034695451041080e-01
2.858919875635279693e-03 5.550166221592457427e-01
1.181727589278125899e-02 1.296072653495000115e-01
5.570411418029816430e-02 7.752533005833589508e-01
1.058011203574251401e-02 2.385411093276261774e-01
6.511125811540399537e-04 1.522000171541298685e-01
1.038881907891518394e-02 8.100369953353707686e-01
1.438095143532320055e-02 9.360952380952380913e-01
1.434282914963207894e-03 2.514466567467346647e-01
2.257777396287119487e-02 6.634054684462874496e-01
7.365492938727275993e-03 9.105714285714285872e-01
9.453933493089226869e-03 9.499047619047619184e-01
1.179059200332497198e-01 9.190703656072019001e-01
1.032910486101504093e-02 3.354914843401161084e-01
6.100801188565516814e-02 9.529523809523809952e-01
7.998469604527925353e-03 2.512563983248022326e-01
3.378561087754944348e-03 8.921723718102683720e-02
3.426935156490987580e-03 4.326673911226280866e-01
6.485130513814778459e-03 7.836871160873960518e-01
4.506299956177205884e-02 7.705515879045737870e-01
3.244396378142706122e-02 2.258885987439842868e-01
4.721811463540200385e-03 8.828083758578215701e-01
4.068133694131027649e-03 9.225527212450501668e-01
7.945692150670865400e-03 4.193018315899162407e-01
1.902793371454479174e-02 3.657973851639516050e-01
1.406984802188128610e-02 3.604797538289390979e-01
1.409408396854650858e-01 9.792380952380952408e-01
3.356450026150905458e-02 8.738824754795591065e-01
1.311791544191569583e-02 2.290755542150505197e-01
1.059341422304293308e-04 4.713352519300169075e-01
2.127102722482058367e-02 9.299386731090875102e-01
1.485872348861654590e-01 7.969811917180338323e-01
2.533867154578588188e-03 9.486666666666666581e-01
2.789758493298393760e-01 9.242410261142383066e-01
4.851692619696302416e-03 7.698061782981906187e-02
2.291102793351549802e-02 9.784761904761904994e-01
1.962913813148467121e-03 3.865940668419076132e-01
7.651869027963229333e-03 8.824925294427843347e-01
1.742860099525063433e-02 9.715238095238095672e-01
1.754172560734141868e-03 1.992539159894178014e-01
3.484706048452484994e-02 9.820952380952381322e-01
3.325791258951201618e-02 7.400483835495931251e-01
4.577389968864085598e-03 2.158034640976584373e-01
1.504591867324036325e-01 9.298913548147460517e-01
3.795797742976800152e-04 1.413261351791966214e-01
6.259695329557959931e-02 6.081555013968971135e-01
2.561300948551647680e-03 8.018268467037331648e-01
3.185895828520956402e-02 2.366319820796300433e-01
2.183312314034793478e-01 9.964285714285714413e-01
3.080476351224020748e-03 4.217772215269086633e-01
7.827787758805077045e-03 7.373177842565598050e-01
6.537381284068703551e-03 4.427160598482600684e-01
9.778489059014447426e-03 1.900536044030907701e-01
3.440211931121023303e-02 7.900475040884665789e-01
1.038083728840371450e-01 3.806171578640210051e-01
7.673867921983264229e-02 2.709711012757094473e-01
2.271509021498068631e-02 9.687619047619047130e-01
